# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-07 06:41:38 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02168504 SALUDA RIVER BELOW LK MURRAY DAM NR COLUMBIA, SC
# -----------------------------------------------------------------------------------
#
# Data provided for site 02168504
#    DD parameter   Description
#    01   00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#    03   00060     Discharge, cubic feet per second
#    04   00065     Gage height, feet
#    05   00010     Temperature, water, degrees Celsius
#    16   00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	01_00300	01_00300_cd	03_00060	03_00060_cd	04_00065	04_00065_cd	05_00010	05_00010_cd	16_00045	16_00045_cd
USGS	02168504	2016-01-04 10:00	EST	7.2	P	18200	P	15.91	P	14.4	P	0.00	A
USGS	02168504	2016-01-04 10:15	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-04 10:30	EST			18300	P	15.94	P			0.00	A
USGS	02168504	2016-01-04 10:45	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-04 11:00	EST	7.2	P	18200	P	15.93	P	14.4	P	0.00	A
USGS	02168504	2016-01-04 11:15	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-04 11:30	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-04 11:45	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-04 12:00	EST	7.2	P	18200	P	15.91	P	14.4	P	0.00	A
USGS	02168504	2016-01-04 12:15	EST			18200	P	15.93	P			0.00	A
USGS	02168504	2016-01-04 12:30	EST			18200	P	15.93	P			0.00	A
USGS	02168504	2016-01-04 12:45	EST			18200	P	15.93	P			0.00	A
USGS	02168504	2016-01-04 13:00	EST	7.2	P	18200	P	15.93	P	14.4	P	0.00	A
USGS	02168504	2016-01-04 13:15	EST			18200	P	15.93	P			0.00	A
USGS	02168504	2016-01-04 13:30	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-04 13:45	EST			18200	P	15.93	P			0.00	A
USGS	02168504	2016-01-04 14:00	EST	7.2	P	18200	P	15.93	P	14.5	P	0.00	A
USGS	02168504	2016-01-04 14:15	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-04 14:30	EST			18200	P	15.93	P			0.00	A
USGS	02168504	2016-01-04 14:45	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-04 15:00	EST	7.1	P	18200	P	15.92	P	14.4	P	0.00	A
USGS	02168504	2016-01-04 15:15	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-04 15:30	EST			18200	P	15.93	P			0.00	A
USGS	02168504	2016-01-04 15:45	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-04 16:00	EST	7.2	P	18200	P	15.93	P	14.5	P	0.00	A
USGS	02168504	2016-01-04 16:15	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-04 16:30	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-04 16:45	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-04 17:00	EST	7.2	P	18200	P	15.93	P	14.5	P	0.00	A
USGS	02168504	2016-01-04 17:15	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-04 17:30	EST			18200	P	15.93	P			0.00	A
USGS	02168504	2016-01-04 17:45	EST			18200	P	15.93	P			0.00	A
USGS	02168504	2016-01-04 18:00	EST	7.1	P	18200	P	15.92	P	14.4	P	0.00	A
USGS	02168504	2016-01-04 18:15	EST			18200	P	15.93	P			0.00	A
USGS	02168504	2016-01-04 18:30	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-04 18:45	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-04 19:00	EST	7.2	P	18200	P	15.92	P	14.4	P	0.00	A
USGS	02168504	2016-01-04 19:15	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-04 19:30	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-04 19:45	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-04 20:00	EST	7.2	P	18200	P	15.91	P	14.5	P	0.00	A
USGS	02168504	2016-01-04 20:15	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-04 20:30	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-04 20:45	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-04 21:00	EST	7.2	P	18200	P	15.93	P	14.5	P	0.00	A
USGS	02168504	2016-01-04 21:15	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-04 21:30	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-04 21:45	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-04 22:00	EST	7.1	P	18200	P	15.91	P	14.4	P	0.00	A
USGS	02168504	2016-01-04 22:15	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-04 22:30	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-04 22:45	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-04 23:00	EST	7.1	P	18200	P	15.89	P	14.4	P	0.00	A
USGS	02168504	2016-01-04 23:15	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-04 23:30	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-04 23:45	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 00:00	EST	7.2	P	18200	P	15.91	P	14.4	P	0.00	A
USGS	02168504	2016-01-05 00:15	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 00:30	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 00:45	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 01:00	EST	7.3	P	18200	P	15.92	P	14.5	P	0.00	A
USGS	02168504	2016-01-05 01:15	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 01:30	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 01:45	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 02:00	EST	7.3	P	18200	P	15.91	P	14.4	P	0.00	A
USGS	02168504	2016-01-05 02:15	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 02:30	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 02:45	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 03:00	EST	7.3	P	18200	P	15.92	P	14.4	P	0.00	A
USGS	02168504	2016-01-05 03:15	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 03:30	EST			18200	P	15.93	P			0.00	A
USGS	02168504	2016-01-05 03:45	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 04:00	EST	7.4	P	18200	P	15.91	P	14.5	P	0.00	A
USGS	02168504	2016-01-05 04:15	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 04:30	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 04:45	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 05:00	EST	7.4	P	18200	P	15.90	P	14.5	P	0.00	A
USGS	02168504	2016-01-05 05:15	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 05:30	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 05:45	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 06:00	EST	7.4	P	18200	P	15.90	P	14.5	P	0.00	A
USGS	02168504	2016-01-05 06:15	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 06:30	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-05 06:45	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 07:00	EST	7.5	P	18200	P	15.93	P	14.5	P	0.00	A
USGS	02168504	2016-01-05 07:15	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 07:30	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 07:45	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 08:00	EST	7.4	P	18200	P	15.91	P	14.5	P	0.00	A
USGS	02168504	2016-01-05 08:15	EST			18300	P	15.94	P			0.00	A
USGS	02168504	2016-01-05 08:30	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 08:45	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 09:00	EST	7.4	P	18200	P	15.92	P	14.5	P	0.00	A
USGS	02168504	2016-01-05 09:15	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 09:30	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 09:45	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 10:00	EST	7.4	P	18200	P	15.91	P	14.4	P	0.00	A
USGS	02168504	2016-01-05 10:15	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 10:30	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 10:45	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 11:00	EST	7.3	P	18200	P	15.91	P	14.4	P	0.00	A
USGS	02168504	2016-01-05 11:15	EST			18200	P	15.93	P			0.00	A
USGS	02168504	2016-01-05 11:30	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 11:45	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 12:00	EST	7.3	P	18200	P	15.92	P	14.4	P	0.00	A
USGS	02168504	2016-01-05 12:15	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 12:30	EST			18200	P	15.93	P			0.00	A
USGS	02168504	2016-01-05 12:45	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 13:00	EST	7.4	P	18200	P	15.92	P	14.4	P	0.00	A
USGS	02168504	2016-01-05 13:15	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 13:30	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 13:45	EST			18200	P	15.93	P			0.00	A
USGS	02168504	2016-01-05 14:00	EST	7.4	P	18200	P	15.91	P	14.4	P	0.00	A
USGS	02168504	2016-01-05 14:15	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 14:30	EST			18200	P	15.93	P			0.00	A
USGS	02168504	2016-01-05 14:45	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 15:00	EST	7.4	P	18200	P	15.92	P	14.4	P	0.00	A
USGS	02168504	2016-01-05 15:15	EST			18200	P	15.93	P			0.00	A
USGS	02168504	2016-01-05 15:30	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 15:45	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 16:00	EST	7.3	P	18200	P	15.91	P	14.4	P	0.00	A
USGS	02168504	2016-01-05 16:15	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 16:30	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 16:45	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 17:00	EST	7.4	P	18200	P	15.92	P	14.4	P	0.00	A
USGS	02168504	2016-01-05 17:15	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 17:30	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 17:45	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 18:00	EST	7.4	P	18200	P	15.91	P	14.4	P	0.00	A
USGS	02168504	2016-01-05 18:15	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 18:30	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 18:45	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 19:00	EST	7.3	P	18200	P	15.90	P	14.3	P	0.00	A
USGS	02168504	2016-01-05 19:15	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 19:30	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 19:45	EST			18200	P	15.91	P			0.00	A
USGS	02168504	2016-01-05 20:00	EST	7.2	P	18200	P	15.91	P	14.3	P	0.00	A
USGS	02168504	2016-01-05 20:15	EST			18200	P	15.92	P			0.00	A
USGS	02168504	2016-01-05 20:30	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 20:45	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-05 21:00	EST	7.4	P	18200	P	15.89	P	14.3	P	0.00	A
USGS	02168504	2016-01-05 21:15	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-05 21:30	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-05 21:45	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-05 22:00	EST	7.3	P	18200	P	15.88	P	14.3	P	0.00	A
USGS	02168504	2016-01-05 22:15	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-05 22:30	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-05 22:45	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-05 23:00	EST	7.4	P	18200	P	15.88	P	14.4	P	0.00	A
USGS	02168504	2016-01-05 23:15	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-05 23:30	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-05 23:45	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 00:00	EST	7.4	P	18200	P	15.89	P	14.4	P	0.00	A
USGS	02168504	2016-01-06 00:15	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-06 00:30	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-06 00:45	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 01:00	EST	7.4	P	18200	P	15.88	P	14.4	P	0.00	A
USGS	02168504	2016-01-06 01:15	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-06 01:30	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-06 01:45	EST			18200	P	15.90	P			0.00	A
USGS	02168504	2016-01-06 02:00	EST	7.5	P	18200	P	15.89	P	14.4	P	0.00	A
USGS	02168504	2016-01-06 02:15	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-06 02:30	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 02:45	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-06 03:00	EST	7.5	P	18200	P	15.88	P	14.4	P	0.00	A
USGS	02168504	2016-01-06 03:15	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 03:30	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 03:45	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 04:00	EST	7.5	P	18200	P	15.88	P	14.4	P	0.00	A
USGS	02168504	2016-01-06 04:15	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-06 04:30	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-06 04:45	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-06 05:00	EST	7.5	P	18100	P	15.86	P	14.3	P	0.00	A
USGS	02168504	2016-01-06 05:15	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 05:30	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 05:45	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 06:00	EST	7.5	P	18200	P	15.88	P	14.3	P	0.00	A
USGS	02168504	2016-01-06 06:15	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 06:30	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 06:45	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 07:00	EST	7.5	P	18200	P	15.88	P	14.4	P	0.00	A
USGS	02168504	2016-01-06 07:15	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 07:30	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 07:45	EST			18100	P	15.87	P			0.00	A
USGS	02168504	2016-01-06 08:00	EST	7.5	P	18100	P	15.87	P	14.4	P	0.00	A
USGS	02168504	2016-01-06 08:15	EST			18100	P	15.87	P			0.00	A
USGS	02168504	2016-01-06 08:30	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 08:45	EST			18100	P	15.87	P			0.00	A
USGS	02168504	2016-01-06 09:00	EST	7.6	P	18200	P	15.89	P	14.4	P	0.00	A
USGS	02168504	2016-01-06 09:15	EST			18100	P	15.87	P			0.00	A
USGS	02168504	2016-01-06 09:30	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 09:45	EST			18100	P	15.86	P			0.00	A
USGS	02168504	2016-01-06 10:00	EST	7.6	P	18100	P	15.87	P	14.4	P	0.00	A
USGS	02168504	2016-01-06 10:15	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 10:30	EST			17900	P	15.71	P			0.00	A
USGS	02168504	2016-01-06 10:45	EST			18100	P	15.82	P			0.00	A
USGS	02168504	2016-01-06 11:00	EST	7.6	P	18100	P	15.83	P	14.3	P	0.00	A
USGS	02168504	2016-01-06 11:15	EST			18100	P	15.86	P			0.00	A
USGS	02168504	2016-01-06 11:30	EST			18100	P	15.86	P			0.00	A
USGS	02168504	2016-01-06 11:45	EST			18100	P	15.87	P			0.00	A
USGS	02168504	2016-01-06 12:00	EST	7.6	P	18200	P	15.88	P	14.3	P	0.00	A
USGS	02168504	2016-01-06 12:15	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 12:30	EST			18200	P	15.88	P			0.00	A
USGS	02168504	2016-01-06 12:45	EST			18100	P	15.87	P			0.00	A
USGS	02168504	2016-01-06 13:00	EST	7.7	P	18200	P	15.90	P	14.3	P	0.00	A
USGS	02168504	2016-01-06 13:15	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-06 13:30	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-06 13:45	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-06 14:00	EST	7.7	P	18200	P	15.89	P	14.3	P	0.00	A
USGS	02168504	2016-01-06 14:15	EST			18200	P	15.89	P			0.00	A
USGS	02168504	2016-01-06 14:30	EST			17700	P	15.62	P			0.00	A
USGS	02168504	2016-01-06 14:45	EST			17400	P	15.42	P			0.00	A
USGS	02168504	2016-01-06 15:00	EST	7.8	P	17100	P	15.30	P	14.3	P	0.00	A
USGS	02168504	2016-01-06 15:15	EST			17000	P	15.21	P			0.00	A
USGS	02168504	2016-01-06 15:30	EST			16900	P	15.16	P			0.00	A
USGS	02168504	2016-01-06 15:45	EST			16800	P	15.10	P			0.00	A
USGS	02168504	2016-01-06 16:00	EST	7.8	P	16700	P	15.06	P	14.3	P	0.00	A
USGS	02168504	2016-01-06 16:15	EST			16700	P	15.05	P			0.00	A
USGS	02168504	2016-01-06 16:30	EST			16600	P	14.98	P			0.00	A
USGS	02168504	2016-01-06 16:45	EST			16600	P	14.97	P			0.00	A
USGS	02168504	2016-01-06 17:00	EST	7.8	P	16500	P	14.95	P	14.3	P	0.00	A
USGS	02168504	2016-01-06 17:15	EST			16500	P	14.94	P			0.00	A
USGS	02168504	2016-01-06 17:30	EST			16500	P	14.92	P			0.00	A
USGS	02168504	2016-01-06 17:45	EST			16500	P	14.91	P			0.00	A
USGS	02168504	2016-01-06 18:00	EST	7.9	P	16500	P	14.90	P	14.3	P	0.00	A
USGS	02168504	2016-01-06 18:15	EST			16400	P	14.89	P			0.00	A
USGS	02168504	2016-01-06 18:30	EST			16300	P	14.84	P			0.00	A
USGS	02168504	2016-01-06 18:45	EST			16300	P	14.83	P			0.00	A
USGS	02168504	2016-01-06 19:00	EST	7.9	P	16300	P	14.82	P	14.3	P	0.00	A
USGS	02168504	2016-01-06 19:15	EST			16300	P	14.81	P			0.00	A
USGS	02168504	2016-01-06 19:30	EST			16300	P	14.84	P			0.00	A
USGS	02168504	2016-01-06 19:45	EST			16300	P	14.84	P			0.00	A
USGS	02168504	2016-01-06 20:00	EST	7.9	P	16300	P	14.82	P	14.2	P	0.00	A
USGS	02168504	2016-01-06 20:15	EST			16300	P	14.82	P			0.00	A
USGS	02168504	2016-01-06 20:30	EST			16300	P	14.82	P			0.00	A
USGS	02168504	2016-01-06 20:45	EST			16300	P	14.81	P			0.00	A
USGS	02168504	2016-01-06 21:00	EST	7.9	P	16300	P	14.81	P	14.2	P	0.00	A
USGS	02168504	2016-01-06 21:15	EST			16300	P	14.83	P			0.00	A
USGS	02168504	2016-01-06 21:30	EST			16300	P	14.81	P			0.00	A
USGS	02168504	2016-01-06 21:45	EST			16200	P	14.78	P			0.00	A
USGS	02168504	2016-01-06 22:00	EST	7.9	P	16300	P	14.79	P	14.2	P	0.00	A
USGS	02168504	2016-01-06 22:15	EST			16200	P	14.78	P			0.00	A
USGS	02168504	2016-01-06 22:30	EST			16200	P	14.77	P			0.00	A
USGS	02168504	2016-01-06 22:45	EST			16200	P	14.77	P			0.00	A
USGS	02168504	2016-01-06 23:00	EST	7.9	P	16300	P	14.80	P	14.2	P	0.00	A
USGS	02168504	2016-01-06 23:15	EST			16300	P	14.79	P			0.00	A
USGS	02168504	2016-01-06 23:30	EST			16200	P	14.78	P			0.00	A
USGS	02168504	2016-01-06 23:45	EST			16200	P	14.77	P			0.00	A
USGS	02168504	2016-01-07 00:00	EST	7.9	P	16200	P	14.76	P	14.2	P	0.00	A
USGS	02168504	2016-01-07 00:15	EST			16200	P	14.76	P			0.00	A
USGS	02168504	2016-01-07 00:30	EST			16200	P	14.76	P			0.00	A
USGS	02168504	2016-01-07 00:45	EST			16200	P	14.76	P			0.00	A
USGS	02168504	2016-01-07 01:00	EST	7.8	P	16200	P	14.75	P	14.2	P	0.00	A
USGS	02168504	2016-01-07 01:15	EST			16200	P	14.73	P			0.00	A
USGS	02168504	2016-01-07 01:30	EST			16200	P	14.74	P			0.00	A
USGS	02168504	2016-01-07 01:45	EST			16200	P	14.74	P			0.00	A
USGS	02168504	2016-01-07 02:00	EST	7.8	P	16200	P	14.75	P	14.2	P	0.00	A
USGS	02168504	2016-01-07 02:15	EST			16200	P	14.73	P			0.00	A
USGS	02168504	2016-01-07 02:30	EST			16200	P	14.73	P			0.00	A
USGS	02168504	2016-01-07 02:45	EST			16200	P	14.74	P			0.00	A
USGS	02168504	2016-01-07 03:00	EST	7.8	P	16100	P	14.72	P	14.2	P	0.00	A
USGS	02168504	2016-01-07 03:15	EST			16200	P	14.73	P			0.00	A
USGS	02168504	2016-01-07 03:30	EST			16200	P	14.74	P			0.00	A
USGS	02168504	2016-01-07 03:45	EST			16200	P	14.73	P			0.00	A
USGS	02168504	2016-01-07 04:00	EST	7.7	P	16200	P	14.74	P	14.2	P	0.00	A
USGS	02168504	2016-01-07 04:15	EST			16200	P	14.75	P			0.00	A
USGS	02168504	2016-01-07 04:30	EST			16200	P	14.73	P			0.00	A
USGS	02168504	2016-01-07 04:45	EST			16200	P	14.74	P			0.00	A
USGS	02168504	2016-01-07 05:00	EST	7.7	P	16100	P	14.72	P	14.2	P	0.00	A
USGS	02168504	2016-01-07 05:15	EST			16100	P	14.71	P			0.00	A
USGS	02168504	2016-01-07 05:30	EST			16200	P	14.73	P			0.00	A
USGS	02168504	2016-01-07 05:45	EST			16100	P	14.71	P			0.00	A
USGS	02168504	2016-01-07 06:00	EST	7.7	P	16200	P	14.73	P	14.2	P	0.00	A
USGS	02168504	2016-01-07 06:15	EST			16100	P	14.71	P			0.00	A
USGS	02168504	2016-01-07 06:30	EST			16100	P	14.71	P			0.00	A
USGS	02168504	2016-01-07 06:45	EST			16100	P	14.71	P			0.00	A
USGS	02168504	2016-01-07 07:00	EST	7.7	P	16100	P	14.72	P	14.2	P	0.00	A
USGS	02168504	2016-01-07 07:15	EST			16200	P	14.73	P			0.00	A
USGS	02168504	2016-01-07 07:30	EST			16200	P	14.74	P			0.00	A
USGS	02168504	2016-01-07 07:45	EST			16200	P	14.74	P			0.00	A
USGS	02168504	2016-01-07 08:00	EST	7.8	P	16200	P	14.74	P	14.2	P	0.00	A
USGS	02168504	2016-01-07 08:15	EST			16100	P	14.72	P			0.00	A
USGS	02168504	2016-01-07 08:30	EST			16100	P	14.69	P			0.00	A
USGS	02168504	2016-01-07 08:45	EST			16100	P	14.72	P			0.00	A
USGS	02168504	2016-01-07 09:00	EST	7.9	P	16100	P	14.70	P	14.1	P	0.00	A
USGS	02168504	2016-01-07 09:15	EST			16100	P	14.69	P			0.00	A
USGS	02168504	2016-01-07 09:30	EST			16100	P	14.70	P			0.00	A
USGS	02168504	2016-01-07 09:45	EST			16100	P	14.69	P			0.00	A
USGS	02168504	2016-01-07 10:00	EST	8.0	P	16100	P	14.68	P	14.1	P	0.00	A
USGS	02168504	2016-01-07 10:15	EST			16100	P	14.71	P			0.00	A
USGS	02168504	2016-01-07 10:30	EST			16100	P	14.69	P			0.00	A
USGS	02168504	2016-01-07 10:45	EST			16100	P	14.72	P			0.00	A
USGS	02168504	2016-01-07 11:00	EST	8.0	P	16100	P	14.70	P	14.1	P	0.00	A
USGS	02168504	2016-01-07 11:15	EST			16100	P	14.71	P			0.00	A
USGS	02168504	2016-01-07 11:30	EST			16100	P	14.69	P			0.00	A
USGS	02168504	2016-01-07 11:45	EST			16100	P	14.70	P			0.00	A
USGS	02168504	2016-01-07 12:00	EST	8.1	P	16100	P	14.72	P	14.2	P	0.00	A
USGS	02168504	2016-01-07 12:15	EST			16100	P	14.69	P			0.00	A
USGS	02168504	2016-01-07 12:30	EST			16100	P	14.69	P			0.00	A
USGS	02168504	2016-01-07 12:45	EST			16100	P	14.70	P			0.00	A
USGS	02168504	2016-01-07 13:00	EST	8.1	P	16200	P	14.73	P	14.2	P	0.00	A
USGS	02168504	2016-01-07 13:15	EST			16200	P	14.73	P			0.00	A
USGS	02168504	2016-01-07 13:30	EST			16100	P	14.69	P			0.00	A
USGS	02168504	2016-01-07 13:45	EST			16200	P	14.73	P			0.00	A
USGS	02168504	2016-01-07 14:00	EST	8.1	P	16100	P	14.71	P	14.1	P	0.00	A
USGS	02168504	2016-01-07 14:15	EST			16100	P	14.71	P			0.00	A
USGS	02168504	2016-01-07 14:30	EST			16100	P	14.72	P			0.00	A
USGS	02168504	2016-01-07 14:45	EST			16100	P	14.70	P			0.00	A
USGS	02168504	2016-01-07 15:00	EST	8.1	P	16100	P	14.70	P	14.1	P	0.00	A
USGS	02168504	2016-01-07 15:15	EST			16100	P	14.69	P			0.00	A
USGS	02168504	2016-01-07 15:30	EST			16100	P	14.69	P			0.00	A
USGS	02168504	2016-01-07 15:45	EST			16100	P	14.67	P			0.00	A
USGS	02168504	2016-01-07 16:00	EST	8.2	P	16000	P	14.66	P	14.1	P	0.00	A
USGS	02168504	2016-01-07 16:15	EST			16100	P	14.68	P			0.00	A
USGS	02168504	2016-01-07 16:30	EST			16100	P	14.67	P			0.00	A
USGS	02168504	2016-01-07 16:45	EST			16100	P	14.71	P			0.00	A
USGS	02168504	2016-01-07 17:00	EST	8.2	P	16100	P	14.69	P	14.1	P	0.00	A
